"GEO_ID","NAME","H054001","H054002","H054003","H054004","H054005","H054006","H054007","H054008","H054009","H054010","H054011","H054012","H054013","H054014","H054015","H054016","H054017","H054018","H054019","H054020","H054021","H054022","H054023","H054024",
"1400000US06071010003","Census Tract 100.03, San Bernardino County, California","1719","1690","11","17","8","0","9","11","20","440","217","375","226","114","106","94","42","0","0","0","0","0","0","29",
"1400000US06071010004","Census Tract 100.04, San Bernardino County, California","545","506","0","0","0","0","0","0","0","12","0","10","8","0","13","21","128","114","66","76","0","58","0","39",
"1400000US06071010009","Census Tract 100.09, San Bernardino County, California","145","137","7","0","0","6","12","0","0","0","13","0","16","0","23","8","34","18","0","0","0","0","0","8",
"1400000US06071010010","Census Tract 100.10, San Bernardino County, California","547","512","0","0","0","0","8","10","26","47","43","114","50","89","50","54","14","7","0","0","0","0","0","35",
"1400000US06071010011","Census Tract 100.11, San Bernardino County, California","585","554","0","21","0","0","0","37","168","23","76","66","50","8","23","43","21","18","0","0","0","0","0","31",
"1400000US06071010012","Census Tract 100.12, San Bernardino County, California","245","245","0","0","0","26","6","0","7","6","12","0","15","55","61","0","44","13","0","0","0","0","0","0",
"1400000US06071010013","Census Tract 100.13, San Bernardino County, California","391","386","9","0","9","0","0","0","8","7","52","25","77","66","76","36","15","6","0","0","0","0","0","5",
"1400000US06071010014","Census Tract 100.14, San Bernardino County, California","516","485","0","0","0","19","6","17","80","103","116","74","19","51","0","0","0","0","0","0","0","0","0","31",
"1400000US06071010015","Census Tract 100.15, San Bernardino County, California","239","232","0","0","0","0","0","12","13","9","26","80","42","14","36","0","0","0","0","0","0","0","0","7",
"1400000US06071010016","Census Tract 100.16, San Bernardino County, California","460","460","0","0","0","0","0","0","14","7","95","162","10","38","53","36","21","9","15","0","0","0","0","0",
"1400000US06071010017","Census Tract 100.17, San Bernardino County, California","126","99","0","0","0","0","0","0","7","0","0","0","0","0","5","19","27","41","0","0","0","0","0","27",
"1400000US06071010018","Census Tract 100.18, San Bernardino County, California","219","219","0","0","0","0","0","0","0","22","14","19","52","37","24","39","0","7","5","0","0","0","0","0",
"1400000US06071010019","Census Tract 100.19, San Bernardino County, California","429","399","0","27","0","0","0","41","64","81","44","29","8","9","65","14","0","17","0","0","0","0","0","30",
"1400000US06071010020","Census Tract 100.20, San Bernardino County, California","983","950","0","45","41","38","78","51","88","168","128","102","93","60","7","42","9","0","0","0","0","0","0","33",
"1400000US06071010021","Census Tract 100.21, San Bernardino County, California","245","207","0","0","0","0","0","8","17","17","8","38","15","37","31","28","8","0","0","0","0","0","0","38",
"1400000US06071010022","Census Tract 100.22, San Bernardino County, California","226","226","0","0","0","0","21","12","0","15","23","36","15","15","41","9","28","11","0","0","0","0","0","0",
"1400000US06071010023","Census Tract 100.23, San Bernardino County, California","220","190","0","0","0","0","0","0","0","0","15","0","8","59","7","22","52","27","0","0","0","0","0","30",
"1400000US06071010024","Census Tract 100.24, San Bernardino County, California","151","122","0","0","0","0","0","0","23","0","0","0","13","0","27","36","7","10","0","0","6","0","0","29",
"1400000US06071010300","Census Tract 103, San Bernardino County, California","2531","353","2","8","0","18","41","67","54","26","6","30","23","20","4","40","6","0","0","8","0","0","0","2178",
"1400000US06071010402","Census Tract 104.02, San Bernardino County, California","1381","290","0","7","6","0","0","0","7","52","98","33","30","22","20","0","0","7","8","0","0","0","0","1091",
"1400000US06071010403","Census Tract 104.03, San Bernardino County, California","1019","977","36","29","31","59","52","105","174","116","184","41","75","17","26","16","8","8","0","0","0","0","0","42",
"1400000US06071010405","Census Tract 104.05, San Bernardino County, California","751","683","22","28","0","15","53","80","111","182","56","63","9","30","21","0","0","13","0","0","0","0","0","68",
"1400000US06071010409","Census Tract 104.09, San Bernardino County, California","370","328","0","0","14","12","8","45","46","83","19","24","7","8","6","5","23","8","11","3","6","0","0","42",
"1400000US06071010410","Census Tract 104.10, San Bernardino County, California","187","162","0","0","0","0","0","17","48","45","7","8","37","0","0","0","0","0","0","0","0","0","0","25",
"1400000US06071010411","Census Tract 104.11, San Bernardino County, California","847","827","43","36","0","48","95","70","142","84","62","97","57","8","23","10","13","9","0","30","0","0","0","20",
"1400000US06071010412","Census Tract 104.12, San Bernardino County, California","638","604","0","25","0","0","7","28","131","81","92","17","31","34","82","9","30","14","0","16","0","7","0","34",
"1400000US06071010413","Census Tract 104.13, San Bernardino County, California","721","706","0","0","8","27","42","116","140","102","45","67","76","44","8","8","7","8","0","8","0","0","0","15",
"1400000US06071010414","Census Tract 104.14, San Bernardino County, California","1988","1546","62","51","66","71","76","166","286","435","161","39","25","26","37","36","0","9","0","0","0","0","0","442",
"1400000US06071010415","Census Tract 104.15, San Bernardino County, California","784","751","25","8","0","22","67","37","71","141","123","86","49","31","67","8","7","9","0","0","0","0","0","33",
"1400000US06071010416","Census Tract 104.16, San Bernardino County, California","309","255","0","0","8","36","32","28","38","21","18","32","9","0","9","16","0","8","0","0","0","0","0","54",
"1400000US06071010500","Census Tract 105, San Bernardino County, California","122","109","23","16","20","6","0","17","13","9","0","0","0","0","0","0","0","5","0","0","0","0","0","13",
"1400000US06071010600","Census Tract 106, San Bernardino County, California","154","140","4","10","0","19","12","21","33","23","0","7","3","8","0","0","0","0","0","0","0","0","0","14",
"1400000US06071010700","Census Tract 107, San Bernardino County, California","677","641","34","84","26","77","15","42","73","68","85","76","30","14","0","17","0","0","0","0","0","0","0","36",
"1400000US06071010801","Census Tract 108.01, San Bernardino County, California","681","633","0","0","12","29","0","31","7","100","17","122","44","39","22","36","43","81","8","34","8","0","0","48",
"1400000US06071010802","Census Tract 108.02, San Bernardino County, California","518","493","0","0","0","0","0","38","47","39","22","19","77","153","31","0","25","30","12","0","0","0","0","25",
"1400000US06071010900","Census Tract 109, San Bernardino County, California","646","613","0","0","0","10","0","0","20","35","37","76","75","21","72","18","67","46","49","48","29","0","10","33",
"1400000US06071011000","Census Tract 110, San Bernardino County, California","459","419","5","0","0","15","0","0","72","64","40","26","54","53","0","34","10","11","35","0","0","0","0","40",
"1400000US06071011100","Census Tract 111, San Bernardino County, California","552","514","0","0","0","0","0","0","15","35","30","121","48","81","62","21","24","40","17","20","0","0","0","38",
"1400000US06071011201","Census Tract 112.01, San Bernardino County, California","335","319","0","0","7","0","0","32","13","40","53","59","18","17","21","0","19","16","3","21","0","0","0","16",
"1400000US06071011202","Census Tract 112.02, San Bernardino County, California","501","477","0","0","0","3","17","23","79","73","81","44","38","30","22","9","18","23","17","0","0","0","0","24",
"1400000US06071011300","Census Tract 113, San Bernardino County, California","128","112","0","0","0","0","0","8","0","35","0","8","21","6","11","8","7","6","0","0","0","2","0","16",
"1400000US06071011400","Census Tract 114, San Bernardino County, California","1101","1070","15","12","7","0","0","29","33","239","126","172","163","45","100","20","22","47","32","8","0","0","0","31",
"1400000US06071011500","Census Tract 115, San Bernardino County, California","256","250","0","21","0","0","22","0","0","31","25","21","21","46","37","12","0","14","0","0","0","0","0","6",
"1400000US06071011600","Census Tract 116, San Bernardino County, California","514","486","14","6","0","18","59","13","74","18","20","5","0","24","74","52","26","75","0","0","0","0","8","28",
"1400000US06071011700","Census Tract 117, San Bernardino County, California","183","165","0","2","3","0","31","46","28","21","17","9","0","0","0","8","0","0","0","0","0","0","0","18",
"1400000US06071011800","Census Tract 118, San Bernardino County, California","666","642","0","7","17","37","46","65","48","70","67","60","104","40","10","27","36","8","0","0","0","0","0","24",
"1400000US06071011900","Census Tract 119, San Bernardino County, California","300","272","0","0","24","0","10","42","35","23","29","28","0","24","35","0","0","22","0","0","0","0","0","28",
"1400000US06071012000","Census Tract 120, San Bernardino County, California","1726","1440","60","43","17","0","34","67","203","156","211","133","138","77","107","102","44","34","7","0","0","7","0","286",
"1400000US06071012100","Census Tract 121, San Bernardino County, California","1227","1106","0","27","14","13","78","121","94","124","110","170","160","110","15","22","8","6","6","28","0","0","0","121",
"1400000US06071940100","Census Tract 9401, San Bernardino County, California","141","132","3","2","0","6","2","25","37","36","19","0","2","0","0","0","0","0","0","0","0","0","0","9",
"1400000US06071940500","Census Tract 9405, San Bernardino County, California","2","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06073000100","Census Tract 1, San Diego County, California","175","168","6","0","0","0","0","0","0","0","0","13","0","12","6","0","0","29","0","42","20","35","5","7",
"1400000US06073000200","Census Tract 2, San Diego County, California","1862","1809","0","0","26","53","53","57","36","9","40","151","128","107","190","163","137","143","152","176","89","83","16","53",
"1400000US06073000300","Census Tract 3, San Diego County, California","2096","2069","0","0","27","19","9","33","57","36","88","170","124","215","230","159","161","169","190","208","120","36","18","27",
"1400000US06073000400","Census Tract 4, San Diego County, California","1889","1878","0","0","0","0","13","0","8","10","37","113","149","262","212","210","176","232","155","232","27","42","0","11",
"1400000US06073000500","Census Tract 5, San Diego County, California","1104","1087","12","20","12","0","0","6","14","56","89","157","147","90","127","49","35","85","82","45","54","7","0","17",
"1400000US06073000600","Census Tract 6, San Diego County, California","1290","1285","0","0","45","31","6","29","12","55","134","137","127","94","120","83","90","93","31","113","72","13","0","5",
"1400000US06073000700","Census Tract 7, San Diego County, California","1740","1709","24","9","18","17","43","9","73","66","68","113","202","223","186","86","97","208","130","102","17","18","0","31",
"1400000US06073000800","Census Tract 8, San Diego County, California","1780","1685","34","8","16","8","0","9","82","93","166","105","238","262","158","90","80","128","92","42","56","18","0","95",
"1400000US06073000900","Census Tract 9, San Diego County, California","2721","2713","15","40","147","122","28","73","49","138","229","254","444","323","327","153","161","101","62","37","10","0","0","8",
"1400000US06073001000","Census Tract 10, San Diego County, California","2061","2029","17","0","0","26","15","8","63","155","235","153","354","202","234","191","74","178","68","29","8","19","0","32",
"1400000US06073001100","Census Tract 11, San Diego County, California","1323","1317","0","0","7","0","26","0","20","64","148","175","166","146","149","134","104","76","27","61","7","0","7","6",
"1400000US06073001200","Census Tract 12, San Diego County, California","2482","2457","15","0","36","7","0","15","133","166","411","350","260","398","244","111","55","177","45","16","18","0","0","25",
"1400000US06073001300","Census Tract 13, San Diego County, California","2709","2700","19","8","0","8","9","26","71","148","391","277","474","359","285","223","168","153","44","37","0","0","0","9",
"1400000US06073001400","Census Tract 14, San Diego County, California","1066","1037","4","7","0","8","0","7","52","107","98","105","106","77","181","23","58","67","64","34","33","6","0","29",
"1400000US06073001500","Census Tract 15, San Diego County, California","1267","1243","0","7","0","0","17","24","12","98","106","138","163","98","185","102","72","101","40","73","0","0","7","24",
"1400000US06073001600","Census Tract 16, San Diego County, California","1993","1983","0","16","12","9","0","16","113","148","365","285","360","232","146","91","71","68","26","8","17","0","0","10",
"1400000US06073001700","Census Tract 17, San Diego County, California","1791","1783","0","10","0","17","0","0","96","117","291","267","292","199","228","129","49","47","18","23","0","0","0","8",
"1400000US06073001800","Census Tract 18, San Diego County, California","2434","2418","29","8","17","0","21","17","67","187","372","287","408","258","295","120","141","119","28","44","0","0","0","16",
"1400000US06073001900","Census Tract 19, San Diego County, California","624","590","8","7","8","0","0","14","14","25","74","31","65","72","43","55","51","58","21","44","0","0","0","34",
"1400000US06073002001","Census Tract 20.01, San Diego County, California","172","151","0","0","0","0","0","0","0","0","11","0","0","10","0","0","21","22","24","0","20","43","0","21",
"1400000US06073002002","Census Tract 20.02, San Diego County, California","408","404","0","0","11","0","0","7","12","0","18","6","0","7","39","20","0","54","137","44","41","8","0","4",
"1400000US06073002100","Census Tract 21, San Diego County, California","1939","1905","8","0","13","26","10","0","69","156","341","205","228","187","203","118","170","67","39","44","11","10","0","34",
"1400000US06073002201","Census Tract 22.01, San Diego County, California","1027","1027","0","20","35","8","0","24","91","116","172","133","140","117","49","28","34","25","25","0","10","0","0","0",
"1400000US06073002202","Census Tract 22.02, San Diego County, California","1417","1405","16","0","120","41","26","44","49","285","274","212","98","67","57","54","22","32","0","8","0","0","0","12",
"1400000US06073002301","Census Tract 23.01, San Diego County, California","1048","1048","17","17","7","0","15","0","22","74","134","218","189","145","69","33","45","53","0","10","0","0","0","0",
"1400000US06073002302","Census Tract 23.02, San Diego County, California","1820","1799","14","26","0","8","18","70","156","337","297","284","202","145","84","85","40","0","12","21","0","0","0","21",
"1400000US06073002401","Census Tract 24.01, San Diego County, California","1427","1413","0","0","11","11","0","21","161","258","153","234","235","174","66","34","27","28","0","0","0","0","0","14",
"1400000US06073002402","Census Tract 24.02, San Diego County, California","1214","1214","6","8","50","0","23","33","102","128","300","180","135","119","83","0","7","16","16","0","8","0","0","0",
"1400000US06073002501","Census Tract 25.01, San Diego County, California","1068","1056","7","5","28","6","0","32","40","95","217","150","159","122","87","23","20","23","16","26","0","0","0","12",
"1400000US06073002502","Census Tract 25.02, San Diego County, California","904","891","4","4","18","10","10","29","66","42","36","86","71","85","92","79","62","76","80","41","0","0","0","13",
"1400000US06073002601","Census Tract 26.01, San Diego County, California","1156","1138","0","0","18","0","9","30","86","105","192","183","141","137","66","45","28","79","12","0","0","0","7","18",
"1400000US06073002602","Census Tract 26.02, San Diego County, California","905","888","0","7","18","12","50","10","61","53","153","152","94","92","42","37","30","37","22","18","0","0","0","17",
"1400000US06073002702","Census Tract 27.02, San Diego County, California","1288","1280","0","0","0","0","0","6","40","34","77","37","86","81","116","194","250","146","163","45","5","0","0","8",
"1400000US06073002703","Census Tract 27.03, San Diego County, California","993","968","0","0","8","0","9","23","5","41","64","66","80","84","196","41","43","191","82","13","17","5","0","25",
"1400000US06073002705","Census Tract 27.05, San Diego County, California","288","273","6","14","13","17","19","5","16","10","20","0","0","12","28","15","17","25","22","22","12","0","0","15",
"1400000US06073002706","Census Tract 27.06, San Diego County, California","1299","1024","82","39","46","20","42","0","12","76","50","103","58","63","60","39","109","98","25","102","0","0","0","275",
"1400000US06073002707","Census Tract 27.07, San Diego County, California","1628","1620","8","7","0","23","19","72","169","230","394","188","219","107","119","45","5","8","7","0","0","0","0","8",
"1400000US06073002708","Census Tract 27.08, San Diego County, California","2004","2004","9","18","157","41","0","39","104","292","382","263","359","72","141","93","26","8","0","0","0","0","0","0",
"1400000US06073002709","Census Tract 27.09, San Diego County, California","830","830","11","0","0","7","0","20","41","100","169","102","108","118","65","13","19","27","30","0","0","0","0","0",
"1400000US06073002710","Census Tract 27.10, San Diego County, California","758","758","0","0","7","0","0","0","9","88","30","197","170","41","81","59","15","16","45","0","0","0","0","0",
"1400000US06073002801","Census Tract 28.01, San Diego County, California","634","623","0","0","0","6","0","0","26","20","14","35","13","60","95","22","51","75","27","57","92","18","12","11",
"1400000US06073002803","Census Tract 28.03, San Diego County, California","1618","1602","0","18","96","63","0","29","98","91","137","167","171","133","145","83","136","71","101","46","17","0","0","16",
"1400000US06073002804","Census Tract 28.04, San Diego County, California","534","508","0","0","11","0","0","0","9","23","58","13","57","28","35","23","47","6","41","91","47","19","0","26",
"1400000US06073002902","Census Tract 29.02, San Diego County, California","1192","1129","7","0","0","15","20","0","8","52","80","145","44","168","93","37","118","155","99","53","17","18","0","63",
"1400000US06073002903","Census Tract 29.03, San Diego County, California","428","413","0","6","0","0","0","6","0","24","36","44","48","32","61","5","21","52","32","42","4","0","0","15",
"1400000US06073002904","Census Tract 29.04, San Diego County, California","1370","1345","0","0","0","5","0","8","0","0","35","23","122","178","155","183","106","129","124","200","48","29","0","25",
"1400000US06073002905","Census Tract 29.05, San Diego County, California","1058","1058","0","8","0","0","9","30","15","39","71","15","79","55","82","82","112","193","139","104","15","10","0","0",
"1400000US06073003001","Census Tract 30.01, San Diego County, California","297","297","10","0","0","0","0","45","15","10","0","20","30","19","59","9","0","8","37","28","7","0","0","0",
"1400000US06073003003","Census Tract 30.03, San Diego County, California","399","390","15","0","0","0","0","9","13","8","20","30","23","48","76","7","50","53","21","17","0","0","0","9",
"1400000US06073003004","Census Tract 30.04, San Diego County, California","695","668","10","0","9","10","34","33","41","112","114","80","9","58","11","48","43","56","0","0","0","0","0","27",
"1400000US06073003101","Census Tract 31.01, San Diego County, California","192","176","0","6","0","0","10","0","0","8","0","7","14","19","24","6","26","38","7","6","0","5","0","16",
"1400000US06073003103","Census Tract 31.03, San Diego County, California","274","263","0","0","0","12","5","11","5","23","16","12","0","17","17","12","9","61","25","38","0","0","0","11",
"1400000US06073003105","Census Tract 31.05, San Diego County, California","162","162","0","0","0","0","0","0","0","5","0","14","7","12","5","12","14","66","14","13","0","0","0","0",
"1400000US06073003107","Census Tract 31.07, San Diego County, California","305","305","11","0","0","0","0","0","0","7","35","25","0","47","0","6","24","50","54","28","7","11","0","0",
"1400000US06073003108","Census Tract 31.08, San Diego County, California","218","218","0","12","0","0","0","0","0","6","0","5","13","13","14","11","19","31","42","45","0","7","0","0",
"1400000US06073003109","Census Tract 31.09, San Diego County, California","145","120","0","0","0","0","0","0","0","0","0","0","0","11","0","11","4","33","22","33","0","6","0","25",
"1400000US06073003111","Census Tract 31.11, San Diego County, California","950","929","27","10","27","27","61","0","54","79","90","143","143","36","30","47","13","85","30","27","0","0","0","21",
"1400000US06073003112","Census Tract 31.12, San Diego County, California","269","254","0","0","6","0","0","8","16","0","13","23","34","13","22","0","17","64","8","21","0","9","0","15",
"1400000US06073003113","Census Tract 31.13, San Diego County, California","216","216","0","0","0","0","7","0","0","0","0","8","11","0","0","0","58","32","61","31","8","0","0","0",
"1400000US06073003114","Census Tract 31.14, San Diego County, California","88","78","0","0","0","0","6","0","0","7","0","0","0","0","0","0","0","7","29","29","0","0","0","10",
"1400000US06073003115","Census Tract 31.15, San Diego County, California","628","628","40","37","19","28","44","50","9","51","9","47","38","76","0","42","23","39","36","40","0","0","0","0",
"1400000US06073003201","Census Tract 32.01, San Diego County, California","921","465","0","0","0","11","0","0","0","12","7","5","33","27","44","32","57","93","77","67","0","0","0","456",
"1400000US06073003202","Census Tract 32.02, San Diego County, California","327","323","0","0","0","0","0","5","6","28","42","47","29","13","14","19","27","59","20","14","0","0","0","4",
"1400000US06073003204","Census Tract 32.04, San Diego County, California","152","139","0","6","0","0","14","0","0","0","0","0","0","18","7","12","14","29","8","25","6","0","0","13",
"1400000US06073003207","Census Tract 32.07, San Diego County, California","766","760","0","0","0","0","15","0","0","0","30","8","9","59","13","4","59","248","170","114","24","7","0","6",
"1400000US06073003208","Census Tract 32.08, San Diego County, California","1151","1140","0","10","0","0","0","14","0","0","0","196","152","124","114","90","67","153","148","72","0","0","0","11",
"1400000US06073003209","Census Tract 32.09, San Diego County, California","985","971","0","0","0","0","0","0","0","6","76","140","29","142","50","72","77","230","72","77","0","0","0","14",
"1400000US06073003211","Census Tract 32.11, San Diego County, California","163","152","0","0","0","10","0","0","0","0","0","0","14","17","0","37","0","29","29","16","0","0","0","11",
"1400000US06073003212","Census Tract 32.12, San Diego County, California","177","170","0","0","0","5","0","5","0","0","7","13","0","23","5","0","0","42","22","29","4","15","0","7",
"1400000US06073003213","Census Tract 32.13, San Diego County, California","120","114","0","0","0","0","0","11","0","0","0","0","0","0","0","0","8","16","0","68","11","0","0","6",
"1400000US06073003214","Census Tract 32.14, San Diego County, California","429","381","7","0","0","0","0","0","0","0","14","10","0","27","46","27","47","44","36","116","7","0","0","48",
"1400000US06073003301","Census Tract 33.01, San Diego County, California","506","499","24","8","14","0","15","20","17","49","101","42","59","62","7","49","13","0","0","19","0","0","0","7",
"1400000US06073003302","Census Tract 33.02, San Diego County, California","1700","1684","49","54","106","40","55","43","78","168","295","116","166","204","73","76","64","77","0","20","0","0","0","16",
"1400000US06073003303","Census Tract 33.03, San Diego County, California","753","735","8","7","18","34","0","0","52","54","77","66","120","42","122","70","15","27","6","17","0","0","0","18",
"1400000US06073003401","Census Tract 34.01, San Diego County, California","862","587","0","0","8","13","0","5","7","49","57","60","56","12","115","44","74","61","26","0","0","0","0","275",
"1400000US06073003403","Census Tract 34.03, San Diego County, California","603","603","0","18","6","0","8","25","8","22","82","79","68","130","54","49","17","29","0","0","0","0","8","0",
"1400000US06073003404","Census Tract 34.04, San Diego County, California","736","710","3","0","0","13","0","7","0","63","101","148","87","77","18","89","28","48","28","0","0","0","0","26",
"1400000US06073003501","Census Tract 35.01, San Diego County, California","674","656","22","63","10","0","0","16","41","35","84","111","90","35","69","10","14","9","0","39","0","8","0","18",
"1400000US06073003502","Census Tract 35.02, San Diego County, California","762","738","0","21","31","31","0","32","70","114","105","88","109","49","28","43","8","9","0","0","0","0","0","24",
"1400000US06073003601","Census Tract 36.01, San Diego County, California","461","446","0","0","0","0","0","10","53","73","56","51","62","53","32","9","0","30","17","0","0","0","0","15",
"1400000US06073003602","Census Tract 36.02, San Diego County, California","392","379","0","8","0","0","20","0","7","47","23","25","58","52","23","49","14","37","16","0","0","0","0","13",
"1400000US06073003603","Census Tract 36.03, San Diego County, California","607","596","18","0","0","8","7","6","35","85","103","104","101","51","30","7","11","30","0","0","0","0","0","11",
"1400000US06073003800","Census Tract 38, San Diego County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06073003901","Census Tract 39.01, San Diego County, California","669","649","33","0","13","13","0","9","62","89","91","81","79","64","7","36","0","33","15","0","24","0","0","20",
"1400000US06073003902","Census Tract 39.02, San Diego County, California","923","908","16","0","0","36","34","39","98","187","138","113","106","82","9","29","14","0","7","0","0","0","0","15",
"1400000US06073004000","Census Tract 40, San Diego County, California","868","863","13","0","5","36","29","39","49","162","95","130","121","56","91","15","5","6","11","0","0","0","0","5",
"1400000US06073004100","Census Tract 41, San Diego County, California","1464","1453","10","0","6","16","0","25","53","89","256","207","227","142","146","59","80","81","40","0","0","16","0","11",
"1400000US06073004200","Census Tract 42, San Diego County, California","854","775","12","7","0","8","8","24","73","32","56","37","22","94","76","51","14","106","56","81","8","10","0","79",
"1400000US06073004300","Census Tract 43, San Diego County, California","1038","1013","0","13","0","10","30","30","13","68","104","130","125","106","105","63","39","53","38","49","6","19","12","25",
"1400000US06073004400","Census Tract 44, San Diego County, California","1074","1050","5","0","0","23","0","19","29","128","119","60","124","72","48","83","80","129","43","56","15","11","6","24",
"1400000US06073004501","Census Tract 45.01, San Diego County, California","1180","1169","0","0","0","8","7","16","64","92","219","187","100","172","105","78","71","31","19","0","0","0","0","11",
"1400000US06073004502","Census Tract 45.02, San Diego County, California","680","652","0","0","9","9","0","38","49","85","173","61","45","31","45","32","26","33","0","16","0","0","0","28",
"1400000US06073004600","Census Tract 46, San Diego County, California","974","966","0","0","8","7","22","39","65","85","109","159","55","80","74","42","59","82","30","50","0","0","0","8",
"1400000US06073004700","Census Tract 47, San Diego County, California","565","553","0","0","20","0","16","9","81","118","110","46","73","29","4","31","5","6","0","0","5","0","0","12",
"1400000US06073004800","Census Tract 48, San Diego County, California","920","907","13","5","17","0","26","51","80","104","128","90","142","123","38","49","15","15","11","0","0","0","0","13",
"1400000US06073004900","Census Tract 49, San Diego County, California","926","911","6","5","28","48","19","41","74","172","170","87","65","25","27","34","49","40","15","6","0","0","0","15",
"1400000US06073005000","Census Tract 50, San Diego County, California","520","490","0","7","9","0","20","11","66","67","77","88","25","57","18","4","27","8","0","0","6","0","0","30",
"1400000US06073005100","Census Tract 51, San Diego County, California","693","675","0","7","6","67","55","116","85","66","55","82","39","24","24","7","16","0","13","0","0","7","6","18",
"1400000US06073005200","Census Tract 52, San Diego County, California","1484","1456","8","23","113","83","21","99","161","168","147","59","59","70","22","66","81","83","85","65","35","8","0","28",
"1400000US06073005300","Census Tract 53, San Diego County, California","1988","1972","8","58","224","99","79","198","161","147","101","38","107","149","63","49","19","115","173","132","41","0","11","16",
"1400000US06073005400","Census Tract 54, San Diego County, California","2031","2006","30","20","128","134","41","127","61","133","44","47","112","24","0","0","22","41","207","294","149","212","180","25",
"1400000US06073005500","Census Tract 55, San Diego County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06073005600","Census Tract 56, San Diego County, California","1126","1119","21","7","146","83","117","85","90","95","110","46","73","78","63","20","37","6","6","14","0","15","7","7",
"1400000US06073005700","Census Tract 57, San Diego County, California","989","981","0","0","82","49","13","91","31","20","38","151","112","110","118","46","7","49","36","28","0","0","0","8",
"1400000US06073005800","Census Tract 58, San Diego County, California","382","366","0","0","0","0","0","13","16","14","26","22","83","59","46","23","23","0","8","19","14","0","0","16",
"1400000US06073005900","Census Tract 59, San Diego County, California","1339","1319","7","7","12","16","7","39","56","126","129","149","140","61","92","57","100","76","55","140","26","24","0","20",
"1400000US06073006000","Census Tract 60, San Diego County, California","1202","1166","0","0","13","7","14","20","7","29","38","153","88","83","69","58","108","113","139","136","30","61","0","36",
"1400000US06073006100","Census Tract 61, San Diego County, California","755","728","0","0","0","6","0","6","22","69","37","78","39","112","38","81","17","66","48","43","27","18","21","27",
"1400000US06073006200","Census Tract 62, San Diego County, California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US06073006300","Census Tract 63, San Diego County, California","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0",
"1400000US06073006400","Census Tract 64, San Diego County, California","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0",
"1400000US06073006500","Census Tract 65, San Diego County, California","1089","1066","0","48","12","6","19","21","70","39","343","115","139","21","45","27","25","34","38","36","18","10","0","23",
"1400000US06073006600","Census Tract 66, San Diego County, California","592","109","0","0","0","0","9","0","0","12","0","15","0","17","0","9","19","14","0","0","14","0","0","483",
"1400000US06073006801","Census Tract 68.01, San Diego County, California","903","903","0","0","43","0","14","0","0","0","21","18","26","35","9","37","78","280","59","209","66","0","8","0",
"1400000US06073006802","Census Tract 68.02, San Diego County, California","1666","1621","0","0","60","0","0","0","18","19","27","49","9","136","125","145","257","167","203","367","39","0","0","45",
"1400000US06073006900","Census Tract 69, San Diego County, California","775","753","0","0","0","0","0","0","0","0","35","41","26","21","68","60","39","91","136","141","27","50","18","22",
"1400000US06073007001","Census Tract 70.01, San Diego County, California","1169","1156","0","0","13","6","0","0","0","68","83","77","77","194","107","126","89","115","53","95","13","27","13","13",
"1400000US06073007002","Census Tract 70.02, San Diego County, California","131","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","11","44","15","23",
"1400000US06073007100","Census Tract 71, San Diego County, California","535","517","0","0","0","0","0","0","11","0","0","48","70","37","36","46","28","64","31","28","61","57","0","18",
"1400000US06073007200","Census Tract 72, San Diego County, California","180","164","0","0","0","0","0","0","0","0","0","8","0","17","0","0","0","0","0","63","6","38","32","16",
"1400000US06073007301","Census Tract 73.01, San Diego County, California","2296","2253","9","0","0","0","17","9","37","40","28","100","141","220","325","258","279","270","164","185","46","125","0","43",
"1400000US06073007302","Census Tract 73.02, San Diego County, California","145","145","0","0","0","0","0","0","0","0","0","0","0","7","0","12","5","13","16","33","23","14","22","0",
"1400000US06073007400","Census Tract 74, San Diego County, California","1873","1812","0","0","8","0","8","23","19","23","19","105","108","187","96","243","223","209","220","207","90","24","0","61",
"1400000US06073007501","Census Tract 75.01, San Diego County, California","1916","1871","19","0","0","0","0","9","39","97","100","151","228","227","280","193","96","108","146","81","31","66","0","45",
"1400000US06073007502","Census Tract 75.02, San Diego County, California","1519","1492","0","0","0","0","16","20","9","36","43","106","214","167","157","137","121","190","172","87","17","0","0","27",
"1400000US06073007600","Census Tract 76, San Diego County, California","2282","2221","10","0","0","0","22","8","18","50","58","96","117","97","278","111","145","200","162","412","178","184","75","61",
"1400000US06073007700","Census Tract 77, San Diego County, California","3014","2972","17","10","0","0","0","0","0","72","51","80","88","196","161","287","195","404","504","350","398","141","18","42",
"1400000US06073007800","Census Tract 78, San Diego County, California","2038","1828","4","0","0","0","0","28","8","40","38","87","152","200","185","147","138","194","191","259","65","38","54","210",
